,산업분류,ID,지역,행정구역,인구 수,확진자 수,총사업체수,총종사자수,상용 종사자수,임시및일용 종사자수,인구 대비 확진자 수,인구 대비 산업체 수,인구 대비 산업체 종사자 수,종사자수 대비 산업체 수,종사자수 대비 상용 종사자 수,종사자수 대비 임시및일용 종사자 수,종사자수 대비 비정규 종사자 비
34,택배업,부산 사하,부산,사하구,326655,12,24,171,31,14,0.003673600587776094,0.007347201175552188,0.05234880837580934,14.035087719298245,18.128654970760234,8.187134502923977,45.16129032258064
35,택배업,부산 금정,부산,금정구,247971,7,15,63,29,14,0.0028229107435950172,0.0060490944505607516,0.025406196692355158,23.809523809523807,46.03174603174603,22.22222222222222,48.275862068965516
36,택배업,부산 강서,부산,강서구,121351,5,48,247,165,31,0.004120279190117922,0.039554680225132054,0.20354179199182537,19.4331983805668,66.80161943319838,12.550607287449392,18.787878787878785
37,택배업,부산 연제,부산,연제구,199887,5,29,129,58,23,0.0025014132985136605,0.014508197131379229,0.06453646310165244,22.48062015503876,44.96124031007752,17.829457364341085,39.6551724137931
38,택배업,부산 수영,부산,수영구,170296,11,15,78,51,6,0.006459341382064171,0.008808192793723869,0.04580260252736412,19.230769230769234,65.38461538461539,7.6923076923076925,11.76470588235294
39,택배업,부산 사상,부산,사상구,226961,5,59,299,160,40,0.0022030216645150488,0.025995655641277576,0.1317406955379999,19.732441471571907,53.51170568561873,13.377926421404682,25.0
40,택배업,부산 기장,부산,기장군,160335,3,16,96,25,11,0.0018710824211806531,0.009979106246296816,0.0598746374777809,16.666666666666664,26.041666666666668,11.458333333333332,43.99999999999999
41,택배업,대구 중구,대구,중구,76935,250,19,175,108,11,0.3249496328069149,0.024696172093325534,0.22746474296484043,10.857142857142858,61.71428571428571,6.2857142857142865,10.185185185185187
42,택배업,대구 동구,대구,동구,342396,686,48,373,214,69,0.20035280785990492,0.014018855360459818,0.10893818853023984,12.868632707774799,57.37265415549599,18.498659517426276,32.242990654205606
43,택배업,대구 서구,대구,서구,183857,545,35,518,166,95,0.29642602674904955,0.019036533827920612,0.28174070065322504,6.756756756756757,32.04633204633205,18.33976833976834,57.22891566265059
44,택배업,대구 남구,대구,남구,150132,1365,22,92,23,24,0.9091999040844058,0.014653771347880533,0.06127940745477313,23.91304347826087,25.0,26.08695652173913,104.34782608695652
45,택배업,대구 북구,대구,북구,444759,810,54,363,123,72,0.18212110378879348,0.012141406919252898,0.08161723540164448,14.87603305785124,33.88429752066116,19.834710743801654,58.53658536585367
46,택배업,대구 수성,대구,수성구,418834,1058,25,200,20,7,0.2526060443994518,0.0059689518997980105,0.047751615198384084,12.5,10.0,3.5000000000000004,35.0
47,택배업,대구 달서,대구,달서구,576746,1643,47,370,114,47,0.2848741040249954,0.008149167917939612,0.06415302403484376,12.702702702702704,30.810810810810814,12.702702702702704,41.228070175438596
48,택배업,대구 달성,대구,달성군,250753,687,42,360,90,26,0.27397478793872854,0.01674955035433275,0.14356757446570928,11.666666666666666,25.0,7.222222222222221,28.888888888888886
49,택배업,인천 중구,인천,중구,119514,18,43,824,777,23,0.015060997038003916,0.03597904847967602,0.6894589755175126,5.218446601941747,94.29611650485437,2.7912621359223304,2.9601029601029603
50,택배업,인천 동구,인천,동구,65185,4,10,89,48,13,0.006136381069264401,0.015340952673161004,0.13653447879113295,11.235955056179774,53.93258426966292,14.606741573033707,27.083333333333332
51,택배업,인천 연수,인천,연수구,349963,56,7,49,25,3,0.016001691607398498,0.0020002114509248122,0.014001480156473683,14.285714285714285,51.02040816326531,6.122448979591836,12.0
52,택배업,인천 남동,인천,남동구,537389,48,42,332,135,51,0.008932077135929467,0.007815567493938283,0.061780200190178804,12.650602409638553,40.66265060240964,15.36144578313253,37.77777777777778
53,택배업,인천 부평,인천,부평구,525014,94,37,715,219,37,0.017904284457176383,0.007047431116122618,0.13618684454128843,5.174825174825175,30.629370629370626,5.174825174825175,16.894977168949772
54,택배업,인천 계양,인천,계양구,307598,55,19,636,64,26,0.017880480367232558,0.006176893217771247,0.20676337297381644,2.9874213836477987,10.062893081761008,4.088050314465408,40.62499999999999
55,택배업,인천 서구,인천,서구,532713,29,48,5444,5102,204,0.00544383185692859,0.009010480314916287,1.0219386423834222,0.881704628949302,93.71785451873622,3.7472446730345332,3.9984319874558993
56,택배업,인천 미추홀,인천,미추홀구,415102,72,13,123,110,4,0.017345134448882443,0.0031317603866037745,0.029631271350174175,10.569105691056912,89.43089430894308,3.2520325203252036,3.6363636363636367
57,택배업,인천 강화,인천,강화군,64432,2,6,45,9,0,0.003104047678172337,0.009312143034517011,0.06984107275887758,13.333333333333334,20.0,0.0,0.0
58,택배업,인천 옹진,인천,옹진군,19207,0,1,0,0,0,0.0,0.005206435153850159,0.0,0.0,0.0,0.0,0.0
59,택배업,광주 동구,광주,동구,99870,18,16,66,13,32,0.018023430459597475,0.016020827075197756,0.06608591168519075,24.242424242424242,19.696969696969695,48.484848484848484,246.15384615384616
60,택배업,광주 서구,광주,서구,302189,18,35,146,51,29,0.005956537134045249,0.011582155538421318,0.04831413453170036,23.972602739726025,34.93150684931507,19.863013698630137,56.86274509803921
61,택배업,광주 남구,광주,남구,217345,10,18,180,61,50,0.004600980008741862,0.008281764015735353,0.08281764015735352,10.0,33.88888888888889,27.77777777777778,81.9672131147541
62,택배업,광주 북구,광주,북구,450023,89,41,429,94,22,0.019776766965243997,0.009110645455898922,0.09532846098977163,9.557109557109557,21.91142191142191,5.128205128205128,23.404255319148938
63,택배업,광주 광산,광주,광산구,420665,24,66,759,191,50,0.005705252397988899,0.01568944409446947,0.1804286070863989,8.695652173913043,25.164690382081687,6.587615283267458,26.17801047120419
64,택배업,대전 동구,대전,동구,237297,18,26,173,87,16,0.007585430915687936,0.010956733544882573,0.07290441935633404,15.028901734104046,50.28901734104046,9.248554913294797,18.390804597701145
65,택배업,대전 중구,대전,중구,239284,18,24,190,54,44,0.0075224419518229385,0.010029922602430585,0.07940355393590878,12.631578947368421,28.421052631578945,23.157894736842106,81.48148148148148
66,택배업,대전 서구,대전,서구,484492,70,25,191,15,41,0.014448122982422826,0.005160043922293867,0.03942273556632514,13.089005235602095,7.853403141361256,21.465968586387437,273.3333333333333
67,택배업,대전 유성,대전,유성구,365833,52,40,319,96,27,0.01421413595821044,0.010933950737084953,0.08719825712825251,12.539184952978054,30.094043887147336,8.463949843260188,28.125
68,택배업,대전 대덕,대전,대덕구,184308,8,42,280,181,39,0.004340560366343295,0.022787941923302298,0.15191961282201533,15.0,64.64285714285715,13.928571428571429,21.54696132596685
69,택배업,울산 중구,울산,중구,227054,12,7,34,4,22,0.005285086367119716,0.003082967047486501,0.014974411373505862,20.588235294117645,11.76470588235294,64.70588235294117,550.0
70,택배업,울산 남구,울산,남구,327561,19,38,329,112,129,0.0058004463290806905,0.011600892658161381,0.10043930748776563,11.55015197568389,34.04255319148936,39.209726443769,115.17857142857144
71,택배업,울산 동구,울산,동구,166992,9,5,6,0,0,0.005389479735556194,0.00299415540864233,0.003592986490370796,0.0,0.0,0.0,0.0
72,택배업,울산 북구,울산,북구,203675,10,20,242,45,5,0.004909782742113661,0.009819565484227322,0.1188167423591506,8.264462809917356,18.59504132231405,2.066115702479339,11.111111111111112
73,택배업,울산 울주,울산,울주군,224834,6,27,148,63,14,0.002668635526655221,0.012008859869948495,0.06582634299082879,18.243243243243242,42.567567567567565,9.45945945945946,22.222222222222225
74,택배업,세종,세종특별자치시,세종특별자치시,312374,50,20,152,55,12,0.016006453802173033,0.006402581520869215,0.04865961955860603,13.157894736842104,36.18421052631579,7.894736842105263,21.818181818181817
75,택배업,수원,경기도,수원시,1218843,17,58,494,194,54,0.001394765363545592,0.00475861124033202,0.040530240564207204,11.740890688259109,39.27125506072874,10.931174089068826,27.835051546391753
76,택배업,성남,경기도,성남시,931393,183,35,226,117,58,0.01964798962414362,0.0037578122231968674,0.024264730355499774,15.486725663716813,51.76991150442478,25.663716814159294,49.572649572649574
77,택배업,의정부,경기도,의정부시,432286,68,22,229,114,15,0.01573032668187265,0.005089223338252916,0.05297418838454171,9.606986899563319,49.78165938864629,6.550218340611353,13.157894736842104
78,택배업,안양,경기도,안양시,566574,67,31,532,317,80,0.011825463222809376,0.005471482983687921,0.09389770797812819,5.827067669172932,59.58646616541353,15.037593984962406,25.236593059936908
79,택배업,부천,경기도,부천시,848756,185,30,204,131,29,0.021796605856099986,0.0035345847334216193,0.024035176187267013,14.705882352941178,64.2156862745098,14.215686274509803,22.13740458015267
80,택배업,광명,경기도,광명시,323460,34,19,293,51,14,0.010511346070611513,0.00587398751004761,0.09058307054968157,6.484641638225256,17.4061433447099,4.778156996587031,27.450980392156865
81,택배업,평택,경기도,평택시,504485,133,46,467,132,24,0.026363519232484613,0.009118209659355581,0.09256965023737078,9.850107066381156,28.26552462526767,5.139186295503212,18.18181818181818
82,택배업,동두천,경기도,동두천시,97535,6,2,0,0,0,0.006151637873583841,0.0020505459578612807,0.0,0.0,0.0,0.0,0.0
83,택배업,안산,경기도,안산시,720105,53,57,673,321,165,0.007360037772269322,0.007915512321119837,0.09345859284409912,8.469539375928678,47.69687964338782,24.51708766716196,51.4018691588785
84,택배업,고양,경기도,고양시,1006992,83,142,1844,570,155,0.008242369353480465,0.014101402990291879,0.18311962756407202,7.70065075921909,30.911062906724514,8.405639913232104,27.192982456140353
85,택배업,과천,경기도,과천시,53740,12,4,24,5,4,0.02232973576479345,0.007443245254931149,0.0446594715295869,16.666666666666664,20.833333333333336,16.666666666666664,80.0
86,택배업,구리,경기도,구리시,195868,13,29,785,166,69,0.006637122960361059,0.014805889680805439,0.40078011722180246,3.694267515923567,21.146496815286625,8.789808917197451,41.56626506024096
87,택배업,남양주,경기도,남양주시,661866,51,57,709,257,53,0.007705487213423866,0.008612015120885497,0.10712138106504941,8.039492242595205,36.24823695345557,7.475317348377997,20.622568093385212
88,택배업,오산,경기도,오산시,228059,8,14,70,38,20,0.0035078641930377666,0.006138762337816091,0.030693811689080457,20.0,54.285714285714285,28.57142857142857,52.63157894736842
89,택배업,시흥,경기도,시흥시,480201,35,43,304,140,40,0.007288614559319952,0.008954583601450227,0.06330682360095044,14.144736842105262,46.05263157894737,13.157894736842104,28.57142857142857
90,택배업,군포,경기도,군포시,276860,80,35,650,142,33,0.02889547063497797,0.012641768402802862,0.23477569890919597,5.384615384615385,21.846153846153847,5.076923076923077,23.239436619718308
91,택배업,의왕,경기도,의왕시,149599,11,18,220,77,21,0.007352990327475451,0.012032165990414375,0.14705980654950904,8.181818181818182,35.0,9.545454545454547,27.272727272727277
92,택배업,하남,경기도,하남시,238592,13,47,1016,310,123,0.005448631974248927,0.019698900214592273,0.4258315450643777,4.625984251968504,30.511811023622048,12.106299212598424,39.677419354838705
93,택배업,용인,경기도,용인시,1026126,115,68,920,336,92,0.01120720067516075,0.006626866486182008,0.089657605401286,7.391304347826087,36.52173913043478,10.0,27.380952380952383
94,택배업,파주,경기도,파주시,447906,22,56,324,168,55,0.004911744875040745,0.012502623318285533,0.07233660634150915,17.28395061728395,51.85185185185185,16.97530864197531,32.73809523809524
95,택배업,이천,경기도,이천시,220599,17,37,530,197,51,0.007706290599685402,0.016772514834609405,0.24025494222548607,6.981132075471698,37.16981132075471,9.622641509433963,25.88832487309645
96,택배업,안성,경기도,안성시,201135,9,28,209,112,43,0.004474606607502424,0.013920998334451986,0.10391030899644517,13.397129186602871,53.588516746411486,20.574162679425836,38.39285714285714
97,택배업,김포,경기도,김포시,424865,42,46,511,283,18,0.00988549303896532,0.010826968566485826,0.1202734986407447,9.001956947162427,55.38160469667319,3.522504892367906,6.36042402826855
98,택배업,화성,경기도,화성시,777295,48,119,1262,493,81,0.006175261644549367,0.015309502827111972,0.16235792073794375,9.429477020602219,39.06497622820919,6.418383518225039,16.430020283975658
99,택배업,광주,경기도,광주시,364178,39,67,858,284,95,0.010709048871705594,0.018397596779596792,0.23559907517752307,7.80885780885781,33.1002331002331,11.072261072261073,33.45070422535211
100,택배업,양주,경기도,양주시,217776,14,34,431,96,24,0.006428623907133936,0.015612372345896701,0.1979097788553376,7.888631090487238,22.2737819025522,5.56844547563805,25.0
101,택배업,포천,경기도,포천시,161564,34,25,256,79,23,0.021044292045257606,0.015473744150924711,0.15845114010546904,9.765625,30.859375,8.984375,29.11392405063291
102,택배업,여주,경기도,여주시,112096,2,14,92,29,1,0.0017841849842991722,0.012489294890094205,0.08207250927776191,15.217391304347828,31.521739130434785,1.0869565217391304,3.4482758620689653
103,택배업,연천,경기도,연천군,43383,0,2,0,0,0,0.0,0.004610100730700966,0.0,0.0,0.0,0.0,0.0
104,택배업,가평,경기도,가평군,59957,2,4,7,0,1,0.0033357239354870993,0.006671447870974199,0.011675033774204847,0.0,0.0,0.0,0.0
105,택배업,양평,경기도,양평군,111094,1,19,32,7,6,0.0009001386213476875,0.017102633805606064,0.028804435883126,59.375,21.875,18.75,85.71428571428571
106,택배업,춘천,강원도,춘천시,284985,10,32,315,60,4,0.0035089566117514955,0.011228661157604786,0.11053213327017213,10.158730158730158,19.047619047619047,1.2698412698412698,6.666666666666667
107,택배업,원주,강원도,원주시,344168,26,66,426,106,74,0.007554450152251226,0.01917668115571465,0.12377676018688548,15.492957746478872,24.88262910798122,17.370892018779344,69.81132075471697
108,택배업,강릉,강원도,강릉시,215528,8,34,175,55,23,0.0037118147062098657,0.01577521250139193,0.08119594669834082,19.428571428571427,31.428571428571427,13.142857142857142,41.81818181818181
109,택배업,동해,강원도,동해시,87830,0,22,126,16,3,0.0,0.025048388933166344,0.1434589547990436,17.46031746031746,12.698412698412698,2.380952380952381,18.75
110,택배업,태백,강원도,태백시,43488,1,17,54,8,2,0.002299484915378955,0.03909124356144224,0.12417218543046359,31.48148148148148,14.814814814814813,3.7037037037037033,25.0
111,택배업,속초,강원도,속초시,78312,3,16,76,14,15,0.0038308305240576154,0.020431096128307284,0.0970477066094596,21.052631578947366,18.421052631578945,19.736842105263158,107.14285714285714
112,택배업,삼척,강원도,삼척시,67881,1,15,41,6,1,0.0014731662762776034,0.02209749414416405,0.06039981732738174,36.58536585365854,14.634146341463413,2.4390243902439024,16.666666666666668
113,택배업,홍천,강원도,홍천군,67177,0,12,74,14,2,0.0,0.017863256769430014,0.11015675007815175,16.216216216216218,18.91891891891892,2.7027027027027026,14.285714285714285
114,택배업,횡성,강원도,횡성군,44116,1,10,24,13,1,0.0022667512920482363,0.022667512920482365,0.05440203100915768,41.66666666666667,54.166666666666664,4.166666666666666,7.6923076923076925
115,택배업,영월,강원도,영월군,36762,3,15,47,14,6,0.008160600620205648,0.04080300310102824,0.12784940971655515,31.914893617021278,29.78723404255319,12.76595744680851,42.857142857142854
116,택배업,평창,강원도,평창군,40025,4,17,58,5,6,0.009993753903810118,0.042473454091193005,0.14490943160524672,29.310344827586203,8.620689655172415,10.344827586206897,120.0
117,택배업,정선,강원도,정선군,35580,0,12,33,8,3,0.0,0.03372681281618887,0.0927487352445194,36.36363636363637,24.242424242424242,9.090909090909092,37.5
118,택배업,철원,강원도,철원군,44346,11,9,32,10,2,0.024804942948631222,0.02029495332160736,0.07215983403238173,28.125,31.25,6.25,20.0
119,택배업,화천,강원도,화천군,23950,0,6,20,10,3,0.0,0.025052192066805846,0.08350730688935282,30.0,50.0,15.0,30.0
120,택배업,양구,강원도,양구군,22101,0,9,40,2,5,0.0,0.0407221392697163,0.18098728564318356,22.5,5.0,12.5,250.0
121,택배업,인제,강원도,인제군,30373,1,7,42,6,5,0.0032923978533565997,0.023046784973496198,0.13828070984097718,16.666666666666664,14.285714285714285,11.904761904761903,83.33333333333334
122,택배업,고성(강원),강원도,고성군,28127,0,13,48,7,2,0.0,0.04621893554236143,0.17065453123333452,27.083333333333332,14.583333333333334,4.166666666666666,28.57142857142857
123,택배업,양양,강원도,양양군,25642,0,6,16,6,0,0.0,0.023399110833788317,0.062397628890102176,37.5,37.5,0.0,0.0
124,택배업,충주,충청북도,충주시,215224,13,60,225,54,21,0.006040218562985541,0.027877931829164034,0.10454224435936513,26.666666666666668,24.0,9.333333333333334,38.88888888888889
125,택배업,제천,충청북도,제천시,136101,0,18,163,20,18,0.0,0.013225472259571934,0.11976399879501252,11.042944785276074,12.269938650306749,11.042944785276074,90.0
126,택배업,청주,충청북도,청주시,845036,25,131,577,257,77,0.002958453841019791,0.015502298126943703,0.06828111465073677,22.703639514731368,44.54072790294627,13.344887348353554,29.961089494163424
127,택배업,보은,충청북도,보은군,32507,0,9,38,13,13,0.0,0.027686344479650536,0.11689789891408005,23.684210526315788,34.21052631578947,34.21052631578947,100.0
128,택배업,옥천,충청북도,옥천군,49756,2,15,65,40,3,0.004019615724736715,0.030147117935525363,0.13063751105394325,23.076923076923077,61.53846153846154,4.615384615384616,7.5
129,택배업,영동,충청북도,영동군,48475,1,19,52,15,6,0.0020629190304280558,0.039195461578133056,0.1072717895822589,36.53846153846153,28.846153846153843,11.538461538461538,40.00000000000001
130,택배업,진천,충청북도,진천군,83915,1,12,39,25,1,0.0011916820592265983,0.014300184710719178,0.046475600309837335,30.76923076923077,64.1025641025641,2.564102564102564,3.9999999999999996
131,택배업,괴산,충청북도,괴산군,38453,11,9,67,7,7,0.028606350609835386,0.023405195953501677,0.17423868098717915,13.432835820895523,10.44776119402985,10.44776119402985,100.0
132,택배업,음성,충청북도,음성군,105539,8,33,146,64,34,0.007580136252949147,0.03126806204341523,0.13833748661632192,22.602739726027394,43.83561643835616,23.28767123287671,53.125
133,택배업,단양,충청북도,단양군,28444,1,16,22,1,2,0.003515679932498945,0.05625087891998312,0.0773449585149768,72.72727272727273,4.545454545454546,9.090909090909092,200.0
134,택배업,증평,충청북도,증평군,37485,2,7,29,7,7,0.00533546752034147,0.018674136321195144,0.07736427904495131,24.137931034482758,24.137931034482758,24.137931034482758,100.0
135,택배업,천안,충청남도,천안시,671799,113,93,474,139,61,0.01682050732436339,0.013843426381998186,0.07055681833405528,19.62025316455696,29.324894514767934,12.869198312236287,43.884892086330936
136,택배업,공주,충청남도,공주시,110119,4,13,203,119,18,0.003632434003214704,0.011805410510447789,0.18434602566314623,6.403940886699508,58.620689655172406,8.866995073891626,15.126050420168069
137,택배업,보령,충청남도,보령시,100229,0,17,119,99,2,0.0,0.01696115894601363,0.1187281126220954,14.285714285714285,83.19327731092437,1.680672268907563,2.02020202020202
138,택배업,아산,충청남도,아산시,342272,21,52,556,100,32,0.006135471204188481,0.01519259536275243,0.16244390426327598,9.352517985611511,17.985611510791365,5.755395683453238,32.0
139,택배업,서산,충청남도,서산시,174177,10,19,216,35,28,0.0057412861629262185,0.010908443709559816,0.12401178111920631,8.796296296296296,16.203703703703702,12.962962962962962,80.0
140,택배업,논산,충청남도,논산시,122843,8,38,126,27,13,0.006512377587652532,0.03093379354134953,0.10256994700552736,30.158730158730158,21.428571428571427,10.317460317460316,48.148148148148145
141,택배업,계룡,충청남도,계룡시,41557,3,14,49,19,16,0.00721900040907669,0.03368866857569122,0.11791034001491928,28.57142857142857,38.775510204081634,32.6530612244898,84.21052631578947
142,택배업,당진,충청남도,당진시,169965,3,40,97,30,22,0.0017650692789691997,0.02353425705292266,0.05707057335333745,41.23711340206185,30.927835051546392,22.68041237113402,73.33333333333333
143,택배업,금산,충청남도,금산군,55015,6,25,89,39,19,0.010906116513678088,0.04544215214032537,0.1617740616195583,28.08988764044944,43.82022471910113,21.34831460674157,48.717948717948715
144,택배업,부여,충청남도,부여군,66527,13,15,61,8,10,0.019540938265666573,0.022547236460384507,0.09169209493889699,24.59016393442623,13.114754098360656,16.39344262295082,124.99999999999997
145,택배업,서천,충청남도,서천군,52604,1,10,57,8,2,0.0019009961219679113,0.01900996121967911,0.10835677895217094,17.543859649122805,14.035087719298245,3.508771929824561,25.0
146,택배업,청양,충청남도,청양군,31181,0,21,41,11,7,0.0,0.06734870594272152,0.13149033065007537,51.21951219512195,26.82926829268293,17.073170731707318,63.63636363636363
147,택배업,홍성,충청남도,홍성군,103044,4,18,91,10,7,0.0038818368852140835,0.017468265983463373,0.0883117891386204,19.78021978021978,10.989010989010989,7.6923076923076925,70.0
148,택배업,예산,충청남도,예산군,79136,0,20,72,12,4,0.0,0.025272947836635667,0.0909826122118884,27.77777777777778,16.666666666666664,5.555555555555555,33.33333333333333
149,택배업,태안,충청남도,태안군,60948,1,8,83,16,8,0.0016407429283979787,0.01312594342718383,0.13618166305703222,9.63855421686747,19.27710843373494,9.63855421686747,50.0
150,택배업,전주,전라북도,전주시,658912,10,89,684,107,74,0.0015176533436938467,0.013507114758875238,0.10380748870865912,13.011695906432749,15.64327485380117,10.818713450292398,69.1588785046729
151,택배업,군산,전라북도,군산시,272204,10,46,164,46,7,0.0036737153017589747,0.016899090388091283,0.06024893094884719,28.04878048780488,28.04878048780488,4.2682926829268295,15.217391304347828
152,택배업,익산,전라북도,익산시,294787,4,60,362,71,69,0.0013569119398073864,0.020353679097110795,0.12280053055256847,16.574585635359114,19.613259668508288,19.060773480662984,97.1830985915493
