,산업분류,ID,지역,행정구역,인구 수,확진자 수,총사업체수,총종사자수,상용 종사자수,임시및일용 종사자수,인구 대비 확진자 수,인구 대비 산업체 수,인구 대비 산업체 종사자 수,종사자수 대비 산업체 수,종사자수 대비 상용 종사자 수,종사자수 대비 임시및일용 종사자 수,종사자수 대비 비정규 종사자 비
30,금융 및 보험업(64~66),부산 동래,부산,동래구,258386,39,171,1894,1405,36,0.015093697026928704,0.06618005619499508,0.7330118504872555,9.028511087645196,74.18162618796198,1.9007391763463568,2.5622775800711746
31,금융 및 보험업(64~66),부산 남구,부산,남구,282645,7,145,4640,4366,26,0.0024766049284438074,0.05130110208919316,1.6416352668541812,3.125,94.0948275862069,0.5603448275862069,0.5955107650022904
32,금융 및 보험업(64~66),부산 북구,부산,북구,291675,11,152,2872,1434,102,0.00377132081940516,0.05211279677723494,0.9846575812119654,5.2924791086350975,49.930362116991645,3.5515320334261835,7.11297071129707
33,금융 및 보험업(64~66),부산 해운대,부산,해운대구,396311,22,288,3597,2226,268,0.005551195904226731,0.07267020092805902,0.9076205303410705,8.006672226855713,61.88490408673894,7.450653322212955,12.039532794249777
34,금융 및 보험업(64~66),부산 사하,부산,사하구,326655,12,135,1616,1049,22,0.003673600587776094,0.04132800661248106,0.49471154582051396,8.353960396039604,64.91336633663366,1.3613861386138615,2.0972354623450906
35,금융 및 보험업(64~66),부산 금정,부산,금정구,247971,7,103,1019,965,16,0.0028229107435950172,0.04153711522718383,0.41093514967476036,10.107948969578018,94.70068694798822,1.5701668302257115,1.6580310880829014
36,금융 및 보험업(64~66),부산 강서,부산,강서구,121351,5,82,758,720,26,0.004120279190117922,0.06757257871793393,0.6246343252218771,10.817941952506596,94.9868073878628,3.430079155672823,3.6111111111111107
37,금융 및 보험업(64~66),부산 연제,부산,연제구,199887,5,416,6854,2464,110,0.0025014132985136605,0.20811758643633654,3.4289373496025255,6.069448497227896,35.94981032973446,1.6049022468631455,4.464285714285714
38,금융 및 보험업(64~66),부산 수영,부산,수영구,170296,11,92,941,792,43,0.006459341382064171,0.054023582468173056,0.5525672945929441,9.77683315621679,84.16578108395323,4.569606801275238,5.429292929292929
39,금융 및 보험업(64~66),부산 사상,부산,사상구,226961,5,134,1199,1107,22,0.0022030216645150488,0.05904098060900331,0.5282845951507087,11.175979983319433,92.32693911592995,1.834862385321101,1.9873532068654023
40,금융 및 보험업(64~66),부산 기장,부산,기장군,160335,3,63,559,416,10,0.0018710824211806531,0.03929273084479371,0.348645024479995,11.270125223613595,74.4186046511628,1.7889087656529516,2.4038461538461537
41,금융 및 보험업(64~66),대구 중구,대구,중구,76935,250,544,11192,3373,134,0.3249496328069149,0.7070904009878469,14.547345161499967,4.8606147248034315,30.13759828448892,1.1972837741243745,3.9727245775274236
42,금융 및 보험업(64~66),대구 동구,대구,동구,342396,686,217,2695,2105,23,0.20035280785990492,0.06337690860874542,0.7871003165924836,8.051948051948052,78.10760667903524,0.8534322820037107,1.0926365795724469
43,금융 및 보험업(64~66),대구 서구,대구,서구,183857,545,157,2435,961,26,0.29642602674904955,0.08539245174238674,1.3243988534567626,6.447638603696099,39.46611909650924,1.0677618069815196,2.705515088449532
44,금융 및 보험업(64~66),대구 남구,대구,남구,150132,1365,128,1124,783,14,0.9091999040844058,0.08525830602403218,0.7486744997735326,11.387900355871885,69.66192170818505,1.2455516014234875,1.7879948914431671
45,금융 및 보험업(64~66),대구 북구,대구,북구,444759,810,229,2494,1909,55,0.18212110378879348,0.05148855897238729,0.560753126974384,9.182036888532478,76.54370489174018,2.2052927024859663,2.8810895756940806
