,산업분류,ID,지역,행정구역,인구 수,확진자 수,총사업체수,총종사자수,상용 종사자수,임시및일용 종사자수,인구 대비 확진자 수,인구 대비 산업체 수,인구 대비 산업체 종사자 수,종사자수 대비 산업체 수,종사자수 대비 상용 종사자 수,종사자수 대비 임시및일용 종사자 수,종사자수 대비 비정규 종사자 비
0,종교 단체,서울 종로,서울,종로구,157967,27,407,2035,1588,85,0.017092177480106604,0.2576487494223477,1.2882437471117385,20.0,78.03439803439804,4.176904176904177,5.35264483627204
1,종교 단체,서울 중구,서울,중구,129797,18,163,956,876,21,0.013867808963227195,0.12558071450033514,0.736534742713622,17.05020920502092,91.63179916317992,2.1966527196652716,2.3972602739726026
2,종교 단체,서울 용산,서울,용산구,226938,53,180,1291,1015,224,0.023354396354951575,0.0793168178092695,0.5688778432875939,13.942680092951202,78.62122385747483,17.35089078233927,22.068965517241377
3,종교 단체,서울 성동,서울,성동구,306796,57,201,650,578,66,0.01857912097941303,0.06551584766424595,0.2118671690634819,30.923076923076927,88.92307692307693,10.153846153846153,11.418685121107265
4,종교 단체,서울 광진,서울,광진구,362304,22,333,899,793,76,0.006072248719307543,0.09191176470588235,0.24813416357534007,37.04115684093437,88.2091212458287,8.453837597330367,9.583858764186633
5,종교 단체,서울 동대문,서울,동대문구,358141,43,349,1079,918,75,0.012006444389221006,0.09744765329856118,0.3012779882783596,32.34476367006487,85.07877664504171,6.950880444856349,8.169934640522875
6,종교 단체,서울 중랑,서울,중랑구,391668,44,466,1094,881,57,0.011234004309772562,0.11897831837168213,0.27931819806570873,42.59597806215722,80.53016453382084,5.210237659963437,6.469920544835414
7,종교 단체,서울 성북,서울,성북구,438734,40,469,1551,1327,66,0.009117141593767522,0.10689848518692419,0.35351716529833566,30.238555770470665,85.55770470664088,4.25531914893617,4.973624717407686
8,종교 단체,서울 강북,서울,강북구,309138,25,396,965,921,39,0.008087003215392479,0.12809813093181685,0.3121583241141497,41.03626943005182,95.44041450777202,4.041450777202073,4.234527687296417
9,종교 단체,서울 도봉,서울,도봉구,328243,64,416,901,833,42,0.019497750142424972,0.1267353759257623,0.27449176372382655,46.17092119866815,92.45283018867924,4.661487236403995,5.042016806722689
10,종교 단체,서울 노원,서울,노원구,534096,54,483,1232,1117,40,0.010110541925047182,0.0904331805518109,0.23067014169737277,39.20454545454545,90.6655844155844,3.2467532467532463,3.5810205908683974
11,종교 단체,서울 은평,서울,은평구,462552,61,527,1418,1103,95,0.01318770646327332,0.11393313616631211,0.30656012729379617,37.16502115655853,77.78561354019746,6.699576868829338,8.612873980054397
12,종교 단체,서울 서대문,서울,서대문구,318874,41,308,886,687,74,0.012857743183828095,0.09658987562485495,0.2778526941676023,34.76297968397291,77.53950338600451,8.35214446952596,10.771470160116449
13,종교 단체,서울 마포,서울,마포구,368181,48,306,1085,925,119,0.013037066008294834,0.08311129580287956,0.2946920128958311,28.202764976958527,85.25345622119815,10.967741935483872,12.864864864864867
14,종교 단체,서울 양천,서울,양천구,445591,70,499,1326,1211,77,0.01570947348577507,0.11198610384859659,0.2975823120305392,37.631975867269986,91.32730015082956,5.806938159879336,6.3583815028901745
15,종교 단체,서울 강서,서울,강서구,578539,99,638,1469,1258,75,0.017112070232084612,0.11027778594010083,0.2539154663730535,43.43090537780803,85.63648740639891,5.105513955071477,5.961844197138315
16,종교 단체,서울 구로,서울,구로구,433765,89,401,1703,1535,72,0.02051802243150093,0.09244637073069518,0.392608901133102,23.54668232530828,90.13505578391074,4.227833235466823,4.690553745928339
17,종교 단체,서울 금천,서울,금천구,249344,38,308,644,573,25,0.01523998973305955,0.12352412731006161,0.25827772073921973,47.82608695652174,88.9751552795031,3.881987577639751,4.363001745200698
18,종교 단체,서울 영등포,서울,영등포구,395286,70,286,1394,1222,87,0.017708696994075176,0.07235267629007858,0.3526560515677256,20.516499282639884,87.66140602582496,6.24103299856528,7.1194762684124395
19,종교 단체,서울 동작,서울,동작구,397980,69,383,975,915,57,0.017337554650987488,0.09623599175837982,0.24498718528569277,39.282051282051285,93.84615384615384,5.846153846153846,6.229508196721312
20,종교 단체,서울 관악,서울,관악구,510303,138,524,1297,1167,81,0.02704275695028248,0.10268409160831898,0.25416272293127806,40.40092521202776,89.97686969930609,6.245181187355436,6.940874035989716
21,종교 단체,서울 서초,서울,서초구,409491,61,325,1579,1342,86,0.014896542292748801,0.07936682369087476,0.3856006603319731,20.58264724509183,84.99050031665611,5.446485117162761,6.408345752608047
22,종교 단체,서울 강남,서울,강남구,507810,95,329,1437,1291,92,0.018707784407554006,0.06478801126405545,0.28297985467005377,22.89491997216423,89.83994432846207,6.4022268615170494,7.126258714175057
23,종교 단체,서울 송파,서울,송파구,638167,87,655,1663,1476,102,0.013632795177437882,0.10263771081864151,0.2605900963227494,39.38665063138906,88.75526157546602,6.133493686109441,6.910569105691057
24,종교 단체,서울 강동,서울,강동구,414231,47,490,1331,1138,105,0.0113463260837552,0.11829148470297975,0.32131829824421637,36.814425244177315,85.49962434259955,7.888805409466566,9.22671353251318
25,종교 단체,부산 중구,부산,중구,42766,0,85,207,177,20,0.0,0.19875602113828741,0.4840293691250059,41.06280193236715,85.5072463768116,9.66183574879227,11.299435028248588
26,종교 단체,부산 서구,부산,서구,107028,7,153,409,353,56,0.006540344582726016,0.1429532458795829,0.3821429906192772,37.40831295843521,86.3080684596577,13.691931540342297,15.864022662889518
27,종교 단체,부산 동구,부산,동구,84557,1,209,378,327,46,0.0011826341994157787,0.24717054767789776,0.4470357273791643,55.29100529100529,86.5079365079365,12.16931216931217,14.067278287461773
