,산업분류,ID,지역,행정구역,인구 수,확진자 수,총사업체수,총종사자수,상용 종사자수,임시및일용 종사자수,인구 대비 확진자 수,인구 대비 산업체 수,인구 대비 산업체 종사자 수,종사자수 대비 산업체 수,종사자수 대비 상용 종사자 수,종사자수 대비 임시및일용 종사자 수,종사자수 대비 비정규 종사자 비
0,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",서울 종로,서울,종로구,157967,27,2448,7672,4914,474,0.017092177480106604,1.5496907581963322,4.856710578791773,31.908237747653807,64.05109489051095,6.178310740354536,9.645909645909647
1,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",서울 중구,서울,중구,129797,18,2138,8366,6091,587,0.013867808963227195,1.6471875312988744,6.445449432575483,25.555821180970597,72.80659813530959,7.016495338273966,9.637169594483664
2,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",서울 용산,서울,용산구,226938,53,1641,5939,3843,602,0.023354396354951575,0.7231049890278402,2.617014338718064,27.630914295335916,64.70786327664591,10.136386597070214,15.664845173041893
3,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",서울 성동,서울,성동구,306796,57,2115,7612,5210,523,0.01857912097941303,0.6893831731834834,2.481127524478807,27.78507619548082,68.44456121912769,6.87073042564372,10.0383877159309
4,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",서울 광진,서울,광진구,362304,22,2587,5608,2512,444,0.006072248719307543,0.7140412471294824,1.5478714008125773,46.13052781740371,44.79315263908702,7.917261055634807,17.67515923566879
5,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",서울 동대문,서울,동대문구,358141,43,2581,5466,2454,367,0.012006444389221006,0.7206658829902189,1.5262145356158607,47.21917306988657,44.89571899012075,6.714233443102817,14.95517522412388
6,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",서울 중랑,서울,중랑구,391668,44,2739,5153,1981,512,0.011234004309772562,0.699316768283342,1.3156550956422275,53.15350281389482,38.44362507277314,9.935959635163982,25.845532559313476
7,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",서울 성북,서울,성북구,438734,40,2684,5722,2699,420,0.009117141593767522,0.6117602009418007,1.304207104988444,46.90667598741698,47.16882209017826,7.340090877315624,15.561319007039643
8,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",서울 강북,서울,강북구,309138,25,2285,4503,1850,385,0.008087003215392479,0.7391520938868725,1.456631019156493,50.743948478791914,41.08372196313569,8.549855651787697,20.81081081081081
9,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",서울 도봉,서울,도봉구,328243,64,2064,4366,2249,269,0.019497750142424972,0.6288024420932053,1.3301121425285536,47.2743930371049,51.51168117269812,6.161245991754467,11.960871498443753
