종목코드,종목명,거래량(주)_매수,거래량(주)_매도,거래량(주)_순매수,거래대금(원)_매수,거래대금(원)_매도,거래대금(원)_순매수,업종명
005610,SPC삼립,"1,415,878","1,229,839","186,039","96,010,737,700","82,936,720,550","13,074,017,150",기타 식품 제조업
145990,삼양사,"2,591,817","2,276,181","315,636","103,846,840,750","90,787,407,800","13,059,432,950",기타 식품 제조업
014530,극동유화,"234,530,601","232,617,511","1,913,090","1,091,292,921,930","1,078,447,560,680","12,845,361,250",석유 정제품 제조업
009155,삼성전기우,"6,151,233","5,955,144","196,089","359,769,357,700","346,971,839,700","12,797,518,000",-
003540,대신증권,"16,284,740","15,019,359","1,265,381","156,312,106,410","143,860,863,170","12,451,243,240",금융 지원 서비스업
183190,아세아시멘트,"1,031,334","826,415","204,919","63,224,227,950","50,929,321,200","12,294,906,750","시멘트, 석회, 플라스터 및 그 제품 제조업"
007980,태평양물산,"208,968,558","202,811,727","6,156,831","453,705,635,890","441,411,666,560","12,293,969,330",봉제의복 제조업
025620,제이준코스메틱,"99,161,112","95,845,382","3,315,730","325,192,550,760","312,955,111,065","12,237,439,695",기타 화학제품 제조업
034120,SBS,"17,914,183","17,009,658","904,525","332,576,674,050","320,399,520,450","12,177,153,600",텔레비전 방송업
005945,NH투자증권우,"14,688,013","13,153,136","1,534,877","113,286,164,180","101,368,196,290","11,917,967,890",-
052690,한전기술,"11,037,978","10,420,999","616,979","191,288,037,800","179,469,106,200","11,818,931,600","건축기술, 엔지니어링 및 관련 기술 서비스업"
138250,엔에스쇼핑,"10,533,249","9,634,231","899,018","95,918,023,500","84,253,776,975","11,664,246,525",무점포 소매업
322000,현대에너지솔루션,"42,372,036","42,012,678","359,358","1,044,703,735,650","1,033,087,099,550","11,616,636,100",반도체 제조업
021240,코웨이,"8,453,103","8,187,338","265,765","577,941,392,450","566,420,470,750","11,520,921,700",그외 기타 개인 서비스업
003920,남양유업,"153,375","116,591","36,784","48,102,278,500","36,610,301,880","11,491,976,620",낙농제품 및 식용빙과류 제조업
008600,윌비스,"710,895,542","704,475,707","6,419,835","1,057,660,582,556","1,046,320,161,370","11,340,421,186",생활용품 도매업
123890,한국자산신탁,"38,714,454","33,738,410","4,976,044","94,253,377,470","83,056,223,870","11,197,153,600",신탁업 및 집합투자업
000155,두산우,"7,358,164","7,055,059","303,105","294,126,768,950","283,051,597,750","11,075,171,200",-
005360,모나미,"687,802,581","685,312,185","2,490,396","3,168,085,070,750","3,157,370,753,470","10,714,317,280",생활용품 도매업
00104K,CJ4우(전환),"1,692,169","1,450,081","242,088","90,313,206,150","79,766,040,550","10,547,165,600",-
029530,신도리코,"1,441,968","1,031,203","410,765","38,295,145,850","27,811,513,000","10,483,632,850",컴퓨터 및 주변장치 제조업
001230,동국제강,"140,589,236","138,567,053","2,022,183","874,849,849,930","864,392,883,030","10,456,966,900",1차 철강 제조업
017940,E1,"1,682,702","1,374,467","308,235","57,215,697,700","46,882,331,600","10,333,366,100",기타 전문 도매업
091810,티웨이항공,"50,678,735","47,947,125","2,731,610","192,943,790,825","182,677,606,685","10,266,184,140",항공 여객 운송업
009830,한화솔루션,"184,420,257","182,163,755","2,256,502","3,391,095,408,800","3,380,935,361,250","10,160,047,550",기초 화학물질 제조업
003570,S&T중공업,"12,383,351","10,577,844","1,805,507","68,437,046,470","58,313,324,535","10,123,721,935",자동차 신품 부품 제조업
000070,삼양홀딩스,"1,821,705","1,645,435","176,270","107,621,786,400","97,556,667,600","10,065,118,800",기타 금융업
016580,환인제약,"9,256,249","8,544,625","711,624","133,374,900,150","123,353,025,200","10,021,874,950",의약품 제조업
103140,풍산,"26,120,853","25,588,250","532,603","557,879,262,000","547,901,008,350","9,978,253,650",1차 비철금속 제조업
004310,현대약품,"234,507,207","233,206,122","1,301,085","1,425,571,121,835","1,415,664,043,735","9,907,078,100",의약품 제조업
071320,지역난방공사,"1,109,638","826,242","283,396","39,988,536,550","30,088,015,050","9,900,521,500","증기, 냉·온수 및 공기조절 공급업"
028100,동아지질,"25,494,322","24,954,995","539,327","402,204,179,820","392,360,242,240","9,843,937,580",기반조성 및 시설물 축조관련 전문공사업
026890,디피씨,"1,469,734,994","1,469,192,585","542,409","14,269,453,596,470","14,259,665,482,800","9,788,113,670","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
002270,롯데푸드,"226,106","197,965","28,141","78,471,308,500","68,751,571,500","9,719,737,000",낙농제품 및 식용빙과류 제조업
001390,KG케미칼,"25,157,203","24,514,181","643,022","326,257,025,060","316,539,748,880","9,717,276,180",기초 화학물질 제조업
035150,백산,"30,793,886","28,953,908","1,839,978","192,965,435,240","183,272,373,675","9,693,061,565",플라스틱제품 제조업
074610,이엔플러스,"214,564,227","213,452,849","1,111,378","1,328,175,337,230","1,318,503,768,745","9,671,568,485",일반 목적용 기계 제조업
145210,세화아이엠씨,"162,260,409","156,711,934","5,548,475","278,576,574,005","268,908,239,240","9,668,334,765",특수 목적용 기계 제조업
033180,필룩스,"464,316,847","462,890,791","1,426,056","2,517,561,805,330","2,508,010,336,095","9,551,469,235",전자부품 제조업
001140,국보,"232,860,971","228,999,091","3,861,880","508,897,068,060","499,495,892,439","9,401,175,621",도로 화물 운송업
011930,신성이엔지,"576,672,085","570,028,851","6,643,234","742,144,451,372","732,935,328,205","9,209,123,167",반도체 제조업
031440,신세계푸드,"2,114,111","1,967,968","146,143","126,949,910,750","117,938,633,250","9,011,277,500",음식점업
030610,교보증권,"13,824,275","12,472,412","1,351,863","94,162,478,285","85,223,633,355","8,938,844,930",금융 지원 서비스업
019685,대교우B,"18,620,932","15,590,531","3,030,401","52,290,975,555","43,476,995,405","8,813,980,150",-
000370,한화손해보험,"72,999,182","67,413,586","5,585,596","159,170,966,753","150,377,000,254","8,793,966,499",보험업
001720,신영증권,"554,614","365,721","188,893","25,794,914,100","17,068,487,900","8,726,426,200",금융 지원 서비스업
032350,롯데관광개발,"33,408,364","32,543,027","865,337","405,551,294,280","396,946,232,820","8,605,061,460",여행사 및 기타 여행보조 서비스업
234080,JW생명과학,"25,721,019","25,328,764","392,255","497,596,823,950","489,067,263,850","8,529,560,100",의약품 제조업
007860,서연,"362,206,347","360,443,061","1,763,286","1,963,021,282,805","1,954,556,176,600","8,465,106,205",기타 금융업
097955,CJ제일제당 우,"825,300","759,968","65,332","103,218,089,500","94,765,926,100","8,452,163,400",-
194370,제이에스코퍼레이션,"4,997,365","3,971,152","1,026,213","39,956,820,380","31,514,759,870","8,442,060,510","가죽, 가방 및 유사제품 제조업"
152330,코리아오토글라스,"5,675,068","5,057,250","617,818","75,463,683,720","67,152,190,770","8,311,492,950",유리 및 유리제품 제조업
029460,케이씨,"12,674,506","12,161,824","512,682","227,252,855,960","218,954,893,760","8,297,962,200","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
001500,현대차증권,"12,030,317","10,960,766","1,069,551","97,121,155,050","88,918,652,950","8,202,502,100",금융 지원 서비스업
010955,S-Oil우,"2,051,665","1,858,668","192,997","79,416,890,550","71,313,897,500","8,102,993,050",-
005720,넥센,"6,838,941","4,964,219","1,874,722","29,927,631,660","21,846,079,965","8,081,551,695",고무제품 제조업
002990,금호산업,"19,280,093","18,192,487","1,087,606","142,658,254,290","134,593,045,980","8,065,208,310",건물 건설업
009580,무림P&P,"24,910,335","22,602,239","2,308,096","84,141,256,060","76,144,724,165","7,996,531,895","펄프, 종이 및 판지 제조업"
015540,쎌마테라퓨틱스,"47,142,133","45,810,519","1,331,614","302,427,642,180","294,658,451,335","7,769,190,845",기타 사업지원 서비스업
003120,일성신약,"1,328,019","1,242,995","85,024","121,212,195,000","113,459,034,200","7,753,160,800",의약품 제조업
012750,에스원,"1,459,480","1,362,227","97,253","125,652,155,400","117,999,624,100","7,652,531,300","경비, 경호 및 탐정업"
010580,지코,"455,550,937","440,925,052","14,625,885","200,905,196,671","193,375,184,129","7,530,012,542",자동차 신품 부품 제조업
005800,신영와코루,"154,833","42,038","112,795","11,096,264,500","3,574,329,300","7,521,935,200",봉제의복 제조업
047040,대우건설,"105,918,789","103,445,910","2,472,879","377,329,766,040","369,966,614,380","7,363,151,660",건물 건설업
001530,DI동일,"1,139,668","1,026,704","112,964","74,205,446,750","66,849,879,050","7,355,567,700",상품 중개업
011280,태림포장,"142,880,311","141,523,629","1,356,682","593,021,088,955","585,674,428,860","7,346,660,095","골판지, 종이 상자 및 종이용기 제조업"
016450,한세예스24홀딩스,"8,994,100","7,383,602","1,610,498","43,185,761,185","35,840,253,175","7,345,508,010",봉제의복 제조업
229640,LS전선아시아,"18,602,867","17,563,096","1,039,771","138,011,037,660","130,684,114,060","7,326,923,600",기타 금융업
003550,LG,"6,333,031","6,115,319","217,712","410,580,492,400","403,318,219,150","7,262,273,250",기타 금융업
005950,이수화학,"60,578,331","59,928,028","650,303","619,137,252,770","611,878,376,980","7,258,875,790",기초 화학물질 제조업
057050,현대홈쇼핑,"1,894,351","1,751,221","143,130","124,584,634,700","117,333,603,500","7,251,031,200",무점포 소매업
033240,자화전자,"20,457,101","19,334,129","1,122,972","166,783,879,000","159,553,191,640","7,230,687,360",전자부품 제조업
004490,세방전지,"2,230,733","1,983,408","247,325","66,140,215,650","58,933,031,700","7,207,183,950",일차전지 및 축전지 제조업
104700,한국철강,"17,983,498","16,330,320","1,653,178","83,146,882,035","75,971,353,700","7,175,528,335",1차 철강 제조업
037710,광주신세계,"112,101","64,142","47,959","16,546,787,500","9,379,346,000","7,167,441,500",종합 소매업
007690,국도화학,"1,059,090","878,415","180,675","41,712,933,400","34,549,192,850","7,163,740,550",기초 화학물질 제조업
000910,유니온,"293,265,565","291,780,418","1,485,147","1,704,725,295,905","1,697,629,375,090","7,095,920,815","시멘트, 석회, 플라스터 및 그 제품 제조업"
28513K,SK케미칼우,"35,848,008","35,730,518","117,490","1,993,555,930,300","1,986,464,255,550","7,091,674,750",-
005430,한국공항,"4,165,563","4,010,949","154,614","172,459,830,600","165,528,521,650","6,931,308,950",기타 운송관련 서비스업
013570,디와이,"14,429,093","12,786,489","1,642,604","60,380,343,110","53,585,060,150","6,795,282,960",기타 금융업
002460,화성산업,"6,165,788","5,453,652","712,136","59,595,138,470","52,820,882,410","6,774,256,060",건물 건설업
072710,농심홀딩스,"394,693","306,533","88,160","30,523,370,900","23,778,635,100","6,744,735,800",기타 금융업
007160,사조산업,"2,909,764","2,692,518","217,246","86,508,358,400","79,776,258,100","6,732,100,300",어로 어업
033920,무학,"14,970,770","13,820,038","1,150,732","85,193,173,555","78,622,082,455","6,571,091,100",알코올음료 제조업
001040,CJ,"5,803,663","5,653,056","150,607","464,890,041,500","458,362,241,500","6,527,800,000",기타 금융업
005305,롯데칠성우,"1,649,185","1,543,352","105,833","105,133,550,200","98,625,178,050","6,508,372,150",-
004440,대림씨엔에스,"10,320,075","9,255,442","1,064,633","66,884,666,990","60,468,368,645","6,416,298,345","시멘트, 석회, 플라스터 및 그 제품 제조업"
014820,동원시스템즈,"2,370,062","2,105,923","264,139","53,265,524,450","46,935,158,950","6,330,365,500",플라스틱제품 제조업
003555,LG우,"1,128,987","979,491","149,496","53,789,405,350","47,473,024,250","6,316,381,100",-
200880,서연이화,"27,719,922","26,099,756","1,620,166","107,638,300,475","101,401,243,815","6,237,056,660",자동차 신품 부품 제조업
002310,아세아제지,"5,863,205","5,625,116","238,089","179,765,518,400","173,568,517,900","6,197,000,500","골판지, 종이 상자 및 종이용기 제조업"
007310,오뚜기,"477,172","465,423","11,749","257,245,576,500","251,062,196,000","6,183,380,500",기타 식품 제조업
002140,고려산업,"336,672,247","335,183,267","1,488,980","1,273,323,456,225","1,267,140,439,035","6,183,017,190","곡물가공품, 전분 및 전분제품 제조업"
000105,유한양행우,"2,716,638","2,631,704","84,934","169,442,456,600","163,321,323,700","6,121,132,900",-
000640,동아쏘시오홀딩스,"916,611","864,177","52,434","88,121,729,500","82,027,942,800","6,093,786,700",기타 금융업
003520,영진약품,"191,703,702","190,854,492","849,210","1,047,869,048,730","1,041,811,778,185","6,057,270,545",의약품 제조업
004560,현대비앤지스틸,"16,632,451","15,977,218","655,233","141,810,908,920","135,761,233,555","6,049,675,365",1차 철강 제조업
071055,한국금융지주우,"2,510,292","2,310,870","199,422","80,345,877,750","74,304,963,650","6,040,914,100",-
002410,범양건영,"206,267,761","205,392,138","875,623","782,305,355,225","776,324,445,570","5,980,909,655",건물 건설업
026960,동서,"7,630,692","7,271,794","358,898","126,868,258,900","120,957,528,250","5,910,730,650",음·식료품 및 담배 도매업
073240,금호타이어,"41,234,211","39,696,849","1,537,362","135,470,590,430","129,678,111,735","5,792,478,695",고무제품 제조업
210980,SK디앤디,"5,456,745","5,248,789","207,956","157,552,412,350","151,771,202,250","5,781,210,100",부동산 임대 및 공급업
016740,두올,"109,832,580","108,362,112","1,470,468","361,247,453,945","355,538,955,920","5,708,498,025",자동차 신품 부품 제조업
004150,한솔홀딩스,"13,890,495","12,046,711","1,843,784","42,823,788,615","37,143,802,895","5,679,985,720",기타 금융업
003200,일신방직,"559,141","468,790","90,351","35,345,579,050","29,694,659,400","5,650,919,650",방적 및 가공사 제조업
115390,락앤락,"20,050,830","19,607,758","443,072","236,896,184,510","231,249,128,940","5,647,055,570",플라스틱제품 제조업
005500,삼진제약,"15,518,361","15,335,262","183,099","404,193,260,150","398,635,191,200","5,558,068,950",의약품 제조업
027740,마니커,"1,315,961,335","1,310,740,108","5,221,227","1,178,748,317,708","1,173,284,604,213","5,463,713,495","도축, 육류 가공 및 저장 처리업"
064960,S&T모티브,"4,090,998","3,923,030","167,968","153,984,086,650","148,526,929,400","5,457,157,250",자동차 신품 부품 제조업
298020,효성티앤씨,"1,042,664","982,823","59,841","133,290,957,500","127,854,331,500","5,436,626,000",화학섬유 제조업
033530,세종공업,"75,713,608","74,707,715","1,005,893","473,244,196,125","467,813,922,645","5,430,273,480",자동차 신품 부품 제조업
037560,LG헬로비전,"26,057,989","24,865,337","1,192,652","110,497,100,590","105,192,238,310","5,304,862,280",텔레비전 방송업
004970,신라교역,"2,349,908","1,795,312","554,596","22,824,820,370","17,574,142,710","5,250,677,660",어로 어업
010690,화신,"29,960,263","27,731,921","2,228,342","74,789,541,180","69,708,575,335","5,080,965,845",자동차 신품 부품 제조업
025000,KPX케미칼,"400,111","295,681","104,430","19,155,763,250","14,177,967,850","4,977,795,400",기초 화학물질 제조업
013700,까뮤이앤씨,"549,937,016","547,958,851","1,978,165","835,128,914,276","830,160,260,195","4,968,654,081",건물 건설업
138040,메리츠금융지주,"6,000,453","5,483,141","517,312","59,221,076,120","54,262,614,110","4,958,462,010",기타 금융업
021050,서원,"943,064,063","942,572,295","491,768","3,222,195,178,415","3,217,255,993,485","4,939,184,930",금속 주조업
016380,KG동부제철,"14,279,323","13,955,749","323,574","196,903,581,920","192,020,355,400","4,883,226,520",1차 철강 제조업
014710,사조씨푸드,"40,462,196","39,581,017","881,179","172,027,207,590","167,219,165,355","4,808,042,235",수산물 가공 및 저장 처리업
034300,신세계건설,"2,062,252","1,854,770","207,482","48,351,660,200","43,585,200,700","4,766,459,500",건물 건설업
088260,이리츠코크렙,"6,472,164","5,513,904","958,260","34,932,538,930","30,188,453,030","4,744,085,900",부동산 임대 및 공급업
004690,삼천리,"812,705","737,117","75,588","57,534,044,600","52,812,604,200","4,721,440,400",연료용 가스 제조 및 배관공급업
041650,상신브레이크,"8,934,154","7,155,440","1,778,714","23,919,367,225","19,238,801,740","4,680,565,485",자동차 신품 부품 제조업
025860,남해화학,"27,568,736","26,967,059","601,677","204,486,736,305","199,835,926,885","4,650,809,420","비료, 농약 및 살균, 살충제 제조업"
020000,한섬,"8,357,932","8,020,577","337,355","237,879,534,100","233,308,046,050","4,571,488,050",봉제의복 제조업
338100,NH프라임리츠,"8,236,342","7,219,400","1,016,942","42,252,725,570","37,689,913,815","4,562,811,755",부동산 임대 및 공급업
006370,대구백화점,"2,016,618","1,110,843","905,775","10,768,172,275","6,233,626,070","4,534,546,205",종합 소매업
078935,GS우,"1,065,909","919,582","146,327","33,045,481,550","28,523,987,200","4,521,494,350",-
003060,에이프로젠제약,"2,356,453,155","2,352,527,445","3,925,710","4,271,106,517,440","4,266,603,582,880","4,502,934,560",의약품 제조업
055490,테이팩스,"5,419,520","5,230,641","188,879","115,853,253,700","111,377,402,600","4,475,851,100",플라스틱제품 제조업
120115,코오롱인더우,"8,526,922","8,268,437","258,485","162,895,856,650","158,427,471,150","4,468,385,500",-
000860,강남제비스코,"1,376,326","1,092,135","284,191","21,859,491,450","17,399,517,100","4,459,974,350",기타 화학제품 제조업
035510,신세계 I&C,"820,976","784,228","36,748","93,859,196,100","89,430,128,300","4,429,067,800","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
286940,롯데정보통신,"5,248,872","5,079,716","169,156","182,841,702,600","178,422,234,050","4,419,468,550","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
030720,동원수산,"24,490,804","24,131,171","359,633","235,161,737,380","230,797,960,420","4,363,776,960",어로 어업
005390,신성통상,"1,292,677,291","1,292,096,559","580,732","2,075,228,133,036","2,070,988,054,400","4,240,078,636",기타 전문 도매업
004140,동방,"603,957,462","602,154,636","1,802,826","1,261,387,648,425","1,257,213,361,835","4,174,286,590",기타 운송관련 서비스업
009415,태영건설우,"16,486,262","16,170,388","315,874","201,250,824,800","197,175,702,745","4,075,122,055",-
099340,하나니켈1호,"1,265,702,546","1,256,151,433","9,551,113","517,337,783,682","513,277,019,585","4,060,764,097",신탁업 및 집합투자업
102260,동성코퍼레이션,"7,641,295","6,698,639","942,656","29,839,624,550","25,831,007,490","4,008,617,060",회사 본부 및 경영 컨설팅 서비스업
004980,성신양회,"34,362,026","33,927,900","434,126","250,104,367,160","246,165,872,220","3,938,494,940","시멘트, 석회, 플라스터 및 그 제품 제조업"
006980,우성사료,"280,700,392","279,432,205","1,268,187","947,513,362,740","943,574,892,005","3,938,470,735","곡물가공품, 전분 및 전분제품 제조업"
014580,태경비케이,"106,544,030","106,094,339","449,691","425,647,075,630","421,720,258,625","3,926,817,005","시멘트, 석회, 플라스터 및 그 제품 제조업"
102460,이연제약,"19,672,019","19,441,394","230,625","301,243,178,990","297,328,208,270","3,914,970,720",의약품 제조업
002620,제일파마홀딩스,"18,509,315","18,182,689","326,626","346,198,120,090","342,300,996,790","3,897,123,300",회사 본부 및 경영 컨설팅 서비스업
133820,화인베스틸,"184,750,496","183,680,880","1,069,616","488,766,450,604","484,877,908,119","3,888,542,485",1차 철강 제조업
013520,화승알앤에이,"16,502,612","14,113,827","2,388,785","26,701,674,765","22,824,944,735","3,876,730,030",자동차 신품 부품 제조업
002170,삼양통상,"677,653","609,200","68,453","36,569,863,150","32,697,408,950","3,872,454,200","가죽, 가방 및 유사제품 제조업"
000480,조선내화,"321,346","272,191","49,155","24,462,456,400","20,607,969,500","3,854,486,900","내화, 비내화 요업제품 제조업"
004060,SG세계물산,"638,666,700","634,096,057","4,570,643","480,730,008,131","476,893,920,310","3,836,087,821",상품 종합 도매업
006340,대원전선,"89,979,531","86,767,415","3,212,116","91,716,809,848","87,883,695,834","3,833,114,014",절연선 및 케이블 제조업
014830,유니드,"1,318,700","1,227,901","90,799","51,973,886,700","48,148,673,900","3,825,212,800",기초 화학물질 제조업
011690,유양디앤유,"148,815,510","147,276,650","1,538,860","307,012,963,375","303,189,526,785","3,823,436,590",반도체 제조업
003530,한화투자증권,"122,731,296","120,338,847","2,392,449","205,560,135,226","201,766,708,571","3,793,426,655",금융 지원 서비스업
005320,국동,"686,742,775","684,704,068","2,038,707","1,561,986,636,826","1,558,223,678,875","3,762,957,951",생활용품 도매업
089470,HDC현대EP,"13,304,363","12,382,061","922,302","50,886,075,705","47,140,915,715","3,745,159,990",기타 화학제품 제조업
017370,우신시스템,"13,035,879","11,902,301","1,133,578","42,580,393,710","38,859,990,735","3,720,402,975",특수 목적용 기계 제조업
003280,흥아해운,"660,064,273","651,620,411","8,443,862","214,044,074,725","210,340,131,777","3,703,942,948",해상 운송업
001340,백광산업,"778,273,892","778,136,196","137,696","2,531,730,102,175","2,528,037,500,265","3,692,601,910",기초 화학물질 제조업
015230,대창단조,"1,370,355","1,197,340","173,015","33,360,293,750","29,685,046,500","3,675,247,250",자동차 신품 부품 제조업
004250,NPC,"6,741,149","5,601,857","1,139,292","23,513,837,920","19,847,092,145","3,666,745,775",플라스틱제품 제조업
210540,디와이파워,"14,939,265","14,576,490","362,775","139,561,782,210","135,925,649,770","3,636,132,440",특수 목적용 기계 제조업
027410,BGF,"20,261,928","19,400,534","861,394","87,575,906,060","84,008,225,495","3,567,680,565",기타 금융업
011810,STX,"12,760,738","12,136,905","623,833","85,889,728,170","82,323,775,475","3,565,952,695",상품 종합 도매업
108675,LG하우시스우,"1,989,864","1,879,757","110,107","62,024,486,450","58,475,497,750","3,548,988,700",-
003580,넥스트사이언스,"64,573,524","64,267,728","305,796","455,385,359,060","451,849,093,325","3,536,265,735",기타 비금속광물 광업
300720,한일시멘트,"631,819","579,179","52,640","50,859,187,300","47,329,251,200","3,529,936,100","시멘트, 석회, 플라스터 및 그 제품 제조업"
293940,신한알파리츠,"9,729,695","9,103,104","626,591","65,855,385,580","62,357,395,900","3,497,989,680",부동산 임대 및 공급업
004720,우리들제약,"97,710,080","97,464,866","245,214","686,234,322,880","682,745,246,860","3,489,076,020",의약품 제조업
003680,한성기업,"47,174,227","46,923,828","250,399","483,322,622,985","479,910,164,820","3,412,458,165",수산물 가공 및 저장 처리업
005680,삼영전자,"3,219,774","2,781,205","438,569","24,391,447,270","21,007,873,780","3,383,573,490",전자부품 제조업
007340,디티알오토모티브,"1,021,263","886,634","134,629","26,287,816,200","22,910,495,650","3,377,320,550",일차전지 및 축전지 제조업
090350,노루페인트,"25,026,437","24,596,248","430,189","188,027,484,150","184,651,827,730","3,375,656,420",기타 화학제품 제조업
009320,대우부품,"604,863,822","604,184,743","679,079","1,496,572,555,920","1,493,252,715,175","3,319,840,745",자동차 신품 부품 제조업
000215,대림산업우,"1,842,232","1,732,714","109,518","63,114,415,900","59,807,559,250","3,306,856,650",-
120030,조선선재,"2,635,825","2,621,072","14,753","318,761,206,900","315,481,690,600","3,279,516,300",기타 금속 가공제품 제조업
005110,한창,"535,648,147","535,142,856","505,291","1,467,301,503,600","1,464,106,690,930","3,194,812,670",기계장비 및 관련 물품 도매업
003650,미창석유,"209,980","156,384","53,596","12,415,934,300","9,231,825,350","3,184,108,950",석유 정제품 제조업
136490,선진,"9,343,789","8,933,779","410,010","81,313,239,910","78,151,137,870","3,162,102,040",동물용 사료 및 조제식품 제조업
002355,넥센타이어1우B,"3,557,446","2,303,513","1,253,933","8,755,223,415","5,712,350,465","3,042,872,950",-
004710,한솔테크닉스,"57,166,097","56,762,580","403,517","422,094,882,650","419,057,425,070","3,037,457,580",전자부품 제조업
082740,HSD엔진,"71,854,883","70,846,318","1,008,565","304,810,921,745","301,784,146,010","3,026,775,735",일반 목적용 기계 제조업
000400,롯데손해보험,"70,981,221","68,864,797","2,116,424","119,135,660,822","116,162,883,294","2,972,777,528",보험업
079550,LIG넥스원,"17,467,770","17,309,440","158,330","500,904,863,250","497,937,274,000","2,967,589,250",무기 및 총포탄 제조업
011150,CJ씨푸드,"826,134,781","825,278,351","856,430","3,165,144,005,105","3,162,177,478,645","2,966,526,460",기타 식품 제조업
005010,휴스틸,"3,254,176","2,779,792","474,384","22,420,164,595","19,459,816,845","2,960,347,750",1차 철강 제조업
213500,한솔제지,"13,293,804","12,977,016","316,788","182,734,563,880","179,821,256,660","2,913,307,220","펄프, 종이 및 판지 제조업"
014990,인디에프,"309,456,893","307,965,576","1,491,317","654,834,371,142","651,940,287,146","2,894,083,996",봉제의복 제조업
092230,KPX홀딩스,"211,672","149,413","62,259","9,481,686,350","6,631,136,750","2,850,549,600",기초 화학물질 제조업
002020,코오롱,"18,044,472","17,902,539","141,933","383,229,316,170","380,387,320,710","2,841,995,460",기타 금융업
095570,AJ네트웍스,"24,024,768","22,996,974","1,027,794","83,508,870,085","80,677,372,240","2,831,497,845",산업용 기계 및 장비 임대업
075180,새론오토모티브,"2,976,636","2,178,638","797,998","11,683,093,795","8,864,630,560","2,818,463,235",자동차 신품 부품 제조업
007210,벽산,"114,147,917","112,236,379","1,911,538","194,153,471,490","191,341,780,974","2,811,690,516",기타 비금속 광물제품 제조업
012030,DB,"86,449,324","82,350,406","4,098,918","61,655,176,634","58,849,070,011","2,806,106,623","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
109070,컨버즈,"26,902,184","26,278,608","623,576","104,505,038,125","101,705,254,970","2,799,783,155","골판지, 종이 상자 및 종이용기 제조업"
001940,KISCO홀딩스,"1,254,922","974,964","279,958","13,381,070,810","10,632,149,800","2,748,921,010",1차 철강 제조업
035000,지투알,"4,514,133","4,046,739","467,394","25,714,745,670","22,995,886,850","2,718,858,820",회사 본부 및 경영 컨설팅 서비스업
019180,티에이치엔,"40,487,698","39,642,388","845,310","121,378,327,700","118,672,148,175","2,706,179,525",기타 전기장비 제조업
009200,무림페이퍼,"37,862,157","36,929,441","932,716","98,149,989,200","95,444,733,790","2,705,255,410","펄프, 종이 및 판지 제조업"
020120,키다리스튜디오,"38,940,040","38,606,412","333,628","218,791,468,445","216,092,703,670","2,698,764,775","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
015350,부산가스,"458,337","378,304","80,033","15,782,728,400","13,097,642,850","2,685,085,550",연료용 가스 제조 및 배관공급업
100220,비상교육,"52,499,555","52,243,500","256,055","431,682,730,995","429,010,549,025","2,672,181,970","서적, 잡지 및 기타 인쇄물 출판업"
002900,동양물산,"495,923,896","494,195,513","1,728,383","523,234,546,270","520,563,456,372","2,671,089,898",특수 목적용 기계 제조업
010600,웰바이오텍,"104,047,158","103,231,051","816,107","250,086,213,995","247,430,731,495","2,655,482,500",상품 중개업
111110,호전실업,"1,826,213","1,577,985","248,228","21,110,967,150","18,458,381,660","2,652,585,490",봉제의복 제조업
004890,동일산업,"373,049","330,007","43,042","19,387,399,050","16,737,121,600","2,650,277,450",1차 철강 제조업
317400,자이에스앤디,"24,667,577","23,869,631","797,946","135,925,453,025","133,291,228,880","2,634,224,145",부동산 임대 및 공급업
009290,광동제약,"100,020,170","99,954,526","65,644","865,344,991,570","862,739,733,810","2,605,257,760",의약품 제조업
078000,텔코웨어,"2,685,840","2,481,552","204,288","34,215,651,640","31,625,300,000","2,590,351,640","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
000140,하이트진로홀딩스,"6,550,803","6,438,007","112,796","105,501,840,170","102,926,711,660","2,575,128,510",기타 금융업
004960,한신공영,"3,261,406","3,009,510","251,896","39,569,377,850","37,027,066,670","2,542,311,180",건물 건설업
093230,이아이디,"922,271,376","916,229,833","6,041,543","205,977,330,198","203,438,002,877","2,539,327,321",기타 전문 도매업
000850,화천기공,"1,094,797","1,021,800","72,997","37,658,115,650","35,123,069,050","2,535,046,600",특수 목적용 기계 제조업
000320,노루홀딩스,"1,569,785","1,298,050","271,735","15,188,990,740","12,662,739,200","2,526,251,540",기타 금융업
004270,남성,"230,986,839","230,500,051","486,788","655,826,101,650","653,368,154,215","2,457,947,435",기타 전문 도매업
058850,KTcs,"94,464,184","93,249,854","1,214,330","171,152,386,655","168,696,542,455","2,455,844,200",기타 정보 서비스업
013870,지엠비코리아,"31,106,585","30,550,130","556,455","155,025,094,350","152,582,043,400","2,443,050,950",자동차 신품 부품 제조업
009770,삼정펄프,"287,538","189,708","97,830","7,234,754,550","4,806,371,300","2,428,383,250","펄프, 종이 및 판지 제조업"
