,산업분류,ID,지역,행정구역,인구 수,확진자 수,총사업체수,총종사자수,상용 종사자수,임시및일용 종사자수,인구 대비 확진자 수,인구 대비 산업체 수,인구 대비 산업체 종사자 수,종사자수 대비 산업체 수,종사자수 대비 상용 종사자 수,종사자수 대비 임시및일용 종사자 수,종사자수 대비 비정규 종사자 비
0,방문 판매업,서울 종로,서울,종로구,157967,27,14,44,9,7,0.017092177480106604,0.008862610545240462,0.02785391885647002,31.818181818181817,20.454545454545457,15.909090909090908,77.77777777777777
1,방문 판매업,서울 중구,서울,중구,129797,18,18,586,85,25,0.013867808963227195,0.013867808963227195,0.4514742251361742,3.0716723549488054,14.505119453924914,4.266211604095563,29.411764705882355
2,방문 판매업,서울 용산,서울,용산구,226938,53,24,95,8,9,0.023354396354951575,0.0105755757079026,0.04186165384378112,25.263157894736842,8.421052631578947,9.473684210526317,112.5
3,방문 판매업,서울 성동,서울,성동구,306796,57,16,143,60,1,0.01857912097941303,0.005215191853870324,0.04661077719396602,11.188811188811188,41.95804195804196,0.6993006993006993,1.6666666666666667
4,방문 판매업,서울 광진,서울,광진구,362304,22,27,347,37,8,0.006072248719307543,0.007452305246422893,0.09577592298180533,7.780979827089338,10.662824207492795,2.3054755043227666,21.62162162162162
5,방문 판매업,서울 동대문,서울,동대문구,358141,43,38,474,56,2,0.012006444389221006,0.010610346204427865,0.1323501079183897,8.016877637130802,11.814345991561181,0.42194092827004215,3.571428571428571
6,방문 판매업,서울 중랑,서울,중랑구,391668,44,32,409,28,3,0.011234004309772562,0.008170184952561863,0.1044251764249313,7.823960880195599,6.845965770171149,0.7334963325183375,10.714285714285715
7,방문 판매업,서울 성북,서울,성북구,438734,40,20,382,20,4,0.009117141593767522,0.004558570796883761,0.08706870222047983,5.2356020942408374,5.2356020942408374,1.0471204188481675,20.0
8,방문 판매업,서울 강북,서울,강북구,309138,25,28,565,27,6,0.008087003215392479,0.009057443601239576,0.18276627266787002,4.95575221238938,4.778761061946903,1.0619469026548671,22.22222222222222
9,방문 판매업,서울 도봉,서울,도봉구,328243,64,18,431,30,5,0.019497750142424972,0.005483742227557023,0.13130516111539317,4.176334106728538,6.960556844547564,1.160092807424594,16.666666666666664
10,방문 판매업,서울 노원,서울,노원구,534096,54,29,509,48,3,0.010110541925047182,0.005429735478266079,0.09530121925646326,5.697445972495088,9.430255402750491,0.5893909626719057,6.25
11,방문 판매업,서울 은평,서울,은평구,462552,61,34,823,49,0,0.01318770646327332,0.00735052491395562,0.1779259412995728,4.131227217496963,5.953827460510328,0.0,0.0
12,방문 판매업,서울 서대문,서울,서대문구,318874,41,18,184,16,0,0.012857743183828095,0.005644862861192822,0.05770304258108218,9.782608695652174,8.695652173913043,0.0,0.0
13,방문 판매업,서울 마포,서울,마포구,368181,48,29,352,84,2,0.013037066008294834,0.007876560713344794,0.09560515072749544,8.238636363636363,23.863636363636363,0.5681818181818182,2.380952380952381
14,방문 판매업,서울 양천,서울,양천구,445591,70,29,518,70,8,0.01570947348577507,0.006508210444106815,0.11625010379473553,5.598455598455598,13.513513513513514,1.5444015444015444,11.428571428571429
15,방문 판매업,서울 강서,서울,강서구,578539,99,49,2253,89,22,0.017112070232084612,0.008469610518910566,0.38942923467562257,2.174877940523746,3.9502885042166,0.9764758100310698,24.719101123595507
16,방문 판매업,서울 구로,서울,구로구,433765,89,31,236,43,49,0.02051802243150093,0.00714672691434302,0.05440734038015977,13.135593220338984,18.220338983050848,20.76271186440678,113.95348837209302
17,방문 판매업,서울 금천,서울,금천구,249344,38,31,421,105,14,0.01523998973305955,0.01243262320328542,0.16884304414784393,7.363420427553444,24.94061757719715,3.32541567695962,13.333333333333334
18,방문 판매업,서울 영등포,서울,영등포구,395286,70,56,421,123,14,0.017708696994075176,0.014166957595260139,0.1065051633500807,13.30166270783848,29.216152019002372,3.32541567695962,11.382113821138212
19,방문 판매업,서울 동작,서울,동작구,397980,69,29,625,45,3,0.017337554650987488,0.007286798331574451,0.1570430674908287,4.64,7.199999999999999,0.48,6.666666666666667
20,방문 판매업,서울 관악,서울,관악구,510303,138,45,786,98,64,0.02704275695028248,0.00881829030987472,0.15402613741247848,5.7251908396946565,12.46819338422392,8.142493638676845,65.3061224489796
21,방문 판매업,서울 서초,서울,서초구,409491,61,34,390,141,97,0.014896542292748801,0.008302990786122283,0.09524018842904973,8.717948717948717,36.15384615384615,24.871794871794872,68.79432624113475
22,방문 판매업,서울 강남,서울,강남구,507810,95,63,924,545,4,0.018707784407554006,0.012406214922904234,0.18195781886926213,6.8181818181818175,58.98268398268398,0.4329004329004329,0.7339449541284404
23,방문 판매업,서울 송파,서울,송파구,638167,87,35,471,134,17,0.013632795177437882,0.005484457830003745,0.07380513251233611,7.43099787685775,28.450106157112526,3.6093418259023355,12.686567164179104
24,방문 판매업,서울 강동,서울,강동구,414231,47,36,492,50,7,0.0113463260837552,0.008690802957769939,0.1187743070895225,7.317073170731707,10.16260162601626,1.4227642276422763,13.999999999999998
25,방문 판매업,부산 중구,부산,중구,42766,0,17,254,36,0,0.0,0.03975120422765749,0.5939297572838236,6.692913385826772,14.173228346456693,0.0,0.0
26,방문 판매업,부산 서구,부산,서구,107028,7,11,151,11,1,0.006540344582726016,0.01027768434428374,0.14108457599880406,7.28476821192053,7.28476821192053,0.6622516556291391,9.090909090909092
27,방문 판매업,부산 동구,부산,동구,84557,1,52,966,66,9,0.0011826341994157787,0.061496978369620495,1.142424636635642,5.383022774327122,6.832298136645963,0.9316770186335404,13.636363636363635
28,방문 판매업,부산 영도,부산,영도구,120731,0,8,265,11,1,0.0,0.0066263014470185795,0.2194962354324904,3.018867924528302,4.150943396226415,0.37735849056603776,9.090909090909092
29,방문 판매업,부산 부산진,부산,부산진구,357723,14,129,2337,133,9,0.003913642678832504,0.03606142182638522,0.6532987814593973,5.5198973042362,5.691056910569105,0.38510911424903727,6.766917293233083
30,방문 판매업,부산 동래,부산,동래구,258386,39,45,881,120,51,0.015093697026928704,0.017415804261840813,0.34096274565959456,5.10783200908059,13.62088535754824,5.788876276958002,42.5
31,방문 판매업,부산 남구,부산,남구,282645,7,32,377,30,13,0.0024766049284438074,0.011321622530028835,0.13338286543190223,8.488063660477453,7.957559681697612,3.4482758620689653,43.333333333333336
32,방문 판매업,부산 북구,부산,북구,291675,11,44,678,56,0,0.00377132081940516,0.01508528327762064,0.2324505014142453,6.489675516224189,8.259587020648967,0.0,0.0
33,방문 판매업,부산 해운대,부산,해운대구,396311,22,43,485,82,10,0.005551195904226731,0.010850064721897701,0.12237863697954383,8.8659793814433,16.90721649484536,2.0618556701030926,12.195121951219512
34,방문 판매업,부산 사하,부산,사하구,326655,12,37,509,60,16,0.003673600587776094,0.011326935145642958,0.1558218915981693,7.269155206286837,11.787819253438114,3.143418467583497,26.666666666666668
35,방문 판매업,부산 금정,부산,금정구,247971,7,22,316,48,3,0.0028229107435950172,0.008872005194155768,0.1274342564251465,6.962025316455696,15.18987341772152,0.949367088607595,6.25
36,방문 판매업,부산 강서,부산,강서구,121351,5,2,0,0,0,0.004120279190117922,0.001648111676047169,0.0,0.0,0.0,0.0,0.0
37,방문 판매업,부산 연제,부산,연제구,199887,5,90,1339,113,31,0.0025014132985136605,0.045025439373245886,0.6698784813419582,6.721433905899925,8.439133681852129,2.315160567587752,27.43362831858407
38,방문 판매업,부산 수영,부산,수영구,170296,11,22,405,19,5,0.006459341382064171,0.012918682764128341,0.23782120543054444,5.432098765432099,4.691358024691358,1.2345679012345678,26.31578947368421
39,방문 판매업,부산 사상,부산,사상구,226961,5,35,435,38,6,0.0022030216645150488,0.015421151651605342,0.19166288481280927,8.045977011494253,8.735632183908045,1.3793103448275863,15.789473684210526
40,방문 판매업,부산 기장,부산,기장군,160335,3,14,87,11,0,0.0018710824211806531,0.008731717965509714,0.05426139021423894,16.091954022988507,12.643678160919542,0.0,0.0
41,방문 판매업,대구 중구,대구,중구,76935,250,37,630,68,19,0.3249496328069149,0.04809254565542341,0.8188730746734256,5.873015873015873,10.793650793650794,3.015873015873016,27.941176470588236
42,방문 판매업,대구 동구,대구,동구,342396,686,48,515,37,3,0.20035280785990492,0.014018855360459818,0.1504106356382668,9.320388349514563,7.184466019417475,0.5825242718446602,8.108108108108109
43,방문 판매업,대구 서구,대구,서구,183857,545,14,186,9,1,0.29642602674904955,0.007614613531168244,0.10116557977123525,7.526881720430108,4.838709677419355,0.5376344086021506,11.111111111111112
44,방문 판매업,대구 남구,대구,남구,150132,1365,34,416,25,1,0.9091999040844058,0.02264673753763355,0.27708949457810456,8.173076923076923,6.009615384615385,0.2403846153846154,4.0
45,방문 판매업,대구 북구,대구,북구,444759,810,41,714,44,3,0.18212110378879348,0.009218475623877202,0.16053638037678833,5.742296918767507,6.162464985994398,0.42016806722689076,6.8181818181818175
46,방문 판매업,대구 수성,대구,수성구,418834,1058,71,13305,140,24,0.2526060443994518,0.01695182339542635,3.1766762010725014,0.5336339721909057,1.0522360015031942,0.18038331454340473,17.142857142857142
47,방문 판매업,대구 달서,대구,달서구,576746,1643,84,1394,83,67,0.2848741040249954,0.014564470321423988,0.24170085271506,6.025824964131994,5.954088952654232,4.806312769010043,80.72289156626506
48,방문 판매업,대구 달성,대구,달성군,250753,687,11,234,32,8,0.27397478793872854,0.004386786997563339,0.09331892340271104,4.700854700854701,13.675213675213676,3.418803418803419,25.0
49,방문 판매업,인천 중구,인천,중구,119514,18,12,156,82,0,0.015060997038003916,0.010040664692002611,0.13052864099603395,7.6923076923076925,52.56410256410257,0.0,0.0
50,방문 판매업,인천 동구,인천,동구,65185,4,3,37,35,0,0.006136381069264401,0.004602285801948301,0.05676152489069572,8.108108108108109,94.5945945945946,0.0,0.0
51,방문 판매업,인천 연수,인천,연수구,349963,56,28,486,58,4,0.016001691607398498,0.008000845803699249,0.1388718235927798,5.761316872427984,11.934156378600823,0.823045267489712,6.896551724137932
52,방문 판매업,인천 남동,인천,남동구,537389,48,50,1113,155,168,0.008932077135929467,0.009304247016593194,0.20711253858936451,4.492362982929021,13.926325247079966,15.09433962264151,108.38709677419354
53,방문 판매업,인천 부평,인천,부평구,525014,94,66,1263,107,80,0.017904284457176383,0.012571093342272776,0.24056501350440176,5.225653206650831,8.471892319873318,6.334125098970704,74.76635514018692
54,방문 판매업,인천 계양,인천,계양구,307598,55,41,524,50,6,0.017880480367232558,0.01332908536466427,0.17035221295327016,7.8244274809160315,9.541984732824428,1.1450381679389312,12.0
55,방문 판매업,인천 서구,인천,서구,532713,29,34,455,52,4,0.00544383185692859,0.006382423556399037,0.08541184465181065,7.472527472527473,11.428571428571429,0.8791208791208791,7.6923076923076925
56,방문 판매업,인천 미추홀,인천,미추홀구,415102,72,51,1028,73,63,0.017345134448882443,0.01228613690129173,0.24764997518682152,4.961089494163424,7.101167315175097,6.1284046692607,86.3013698630137
57,방문 판매업,인천 강화,인천,강화군,64432,2,4,100,5,0,0.003104047678172337,0.006208095356344674,0.15520238390861685,4.0,5.0,0.0,0.0
58,방문 판매업,인천 옹진,인천,옹진군,19207,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,방문 판매업,광주 동구,광주,동구,99870,18,26,714,58,53,0.018023430459597475,0.026033843997196358,0.7149294082307,3.6414565826330536,8.123249299719888,7.42296918767507,91.37931034482759
60,방문 판매업,광주 서구,광주,서구,302189,18,92,2531,154,53,0.005956537134045249,0.030444523129564607,0.837555304792696,3.6349269063611223,6.084551560647966,2.0940339786645596,34.41558441558442
61,방문 판매업,광주 남구,광주,남구,217345,10,27,389,29,3,0.004600980008741862,0.012422646023603027,0.17897812234005844,6.940874035989718,7.455012853470437,0.7712082262210797,10.344827586206897
62,방문 판매업,광주 북구,광주,북구,450023,89,71,1144,78,0,0.019776766965243997,0.015776971399239597,0.25420922930605766,6.206293706293707,6.8181818181818175,0.0,0.0
63,방문 판매업,광주 광산,광주,광산구,420665,24,42,583,102,7,0.005705252397988899,0.009984191696480573,0.13859008950114698,7.204116638078903,17.495711835334475,1.2006861063464835,6.862745098039215
64,방문 판매업,대전 동구,대전,동구,237297,18,17,354,19,1,0.007585430915687936,0.007164018087038605,0.14918014134186272,4.80225988700565,5.367231638418079,0.2824858757062147,5.2631578947368425
65,방문 판매업,대전 중구,대전,중구,239284,18,58,871,121,57,0.0075224419518229385,0.02423897962254058,0.36400260777987664,6.659012629161882,13.892078071182548,6.544202066590127,47.10743801652893
66,방문 판매업,대전 서구,대전,서구,484492,70,112,1963,247,68,0.014448122982422826,0.023116996771876522,0.4051666487785144,5.705552725420275,12.582781456953644,3.4640855832908817,27.53036437246964
67,방문 판매업,대전 유성,대전,유성구,365833,52,27,372,36,40,0.01421413595821044,0.007380416747532344,0.10168574185489007,7.258064516129033,9.67741935483871,10.75268817204301,111.11111111111111
68,방문 판매업,대전 대덕,대전,대덕구,184308,8,15,148,13,8,0.004340560366343295,0.008138550686893677,0.08030036677735096,10.135135135135135,8.783783783783784,5.405405405405405,61.53846153846154
69,방문 판매업,울산 중구,울산,중구,227054,12,30,387,19,2,0.005285086367119716,0.01321271591779929,0.17044403533961083,7.751937984496124,4.909560723514212,0.516795865633075,10.526315789473683
70,방문 판매업,울산 남구,울산,남구,327561,19,126,1706,173,154,0.0058004463290806905,0.03846611776127195,0.5208190230216663,7.38569753810082,10.140679953106682,9.026963657678781,89.01734104046244
71,방문 판매업,울산 동구,울산,동구,166992,9,13,196,14,16,0.005389479735556194,0.007784804062470059,0.11737089201877934,6.63265306122449,7.142857142857142,8.16326530612245,114.28571428571428
72,방문 판매업,울산 북구,울산,북구,203675,10,23,302,31,0,0.004909782742113661,0.011292500306861422,0.14827543881183258,7.6158940397351,10.264900662251655,0.0,0.0
73,방문 판매업,울산 울주,울산,울주군,224834,6,11,123,9,0,0.002668635526655221,0.004892498465534572,0.054707028296432036,8.94308943089431,7.317073170731707,0.0,0.0
74,방문 판매업,세종,세종특별자치시,세종특별자치시,312374,50,17,217,66,4,0.016006453802173033,0.005442194292738832,0.06946800950143098,7.834101382488479,30.414746543778804,1.8433179723502304,6.06060606060606
75,방문 판매업,수원,경기도,수원시,1218843,17,136,2473,127,269,0.001394765363545592,0.011158122908364735,0.2028973378851911,5.4993934492519205,5.135463000404368,10.87747674888799,211.81102362204723
76,방문 판매업,성남,경기도,성남시,931393,183,94,1395,133,72,0.01964798962414362,0.010092409970871586,0.14977565861027514,6.738351254480286,9.53405017921147,5.161290322580645,54.13533834586466
77,방문 판매업,의정부,경기도,의정부시,432286,68,58,751,40,1,0.01573032668187265,0.013417043346303142,0.17372757850127,7.723035952063914,5.326231691078561,0.13315579227696406,2.5
